batter,des,x,y,pitcher,type,team,inning,first,last,bats,team_abbrev,full.name
488726,Out,91.37,186.75,434671,O,A,1,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,148.59,167.67,462985,O,H,1,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,143.57,177.71,456068,O,A,3,Michael,Brantley,L,CLE,Michael Brantley
488726,Single,84.34,132.53,502042,H,A,3,Michael,Brantley,L,CLE,Michael Brantley
488726,Single,132.53,108.43,517008,H,H,4,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,148.59,170.68,453192,O,A,7,Michael,Brantley,L,CLE,Michael Brantley
488726,Single,123.49,99.4,453286,H,H,2,Michael,Brantley,L,CLE,Michael Brantley
488726,Single,129.52,148.59,518633,H,H,8,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,137.55,162.65,465679,O,H,2,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,138.55,151.61,434578,O,A,1,Michael,Brantley,L,CLE,Michael Brantley
488726,Single,135.54,107.43,500779,H,H,1,Michael,Brantley,L,CLE,Michael Brantley
488726,Single,175.7,107.43,543521,H,H,3,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,139.56,158.63,517008,O,H,6,Michael,Brantley,L,CLE,Michael Brantley
488726,Home Run,214.86,61.24,570649,H,H,9,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,87.35,118.47,430630,O,A,9,Michael,Brantley,L,CLE,Michael Brantley
488726,Single,148.59,69.28,432934,H,H,1,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,148.59,170.68,502381,O,H,8,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,110.44,149.6,464416,O,A,1,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,127.51,48.19,453222,O,H,3,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,145.58,159.64,275933,O,A,13,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,99.4,136.55,572140,O,A,4,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,117.47,157.63,461872,O,A,1,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,128.51,100.4,502272,O,H,6,Michael,Brantley,L,CLE,Michael Brantley
488726,Double,36.14,102.41,502043,H,H,1,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,84.34,126.51,450308,O,A,4,Michael,Brantley,L,CLE,Michael Brantley
488726,Single,91.37,116.47,425532,H,H,3,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,152.61,68.27,448306,O,H,3,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,83.33,88.35,543521,O,H,1,Michael,Brantley,L,CLE,Michael Brantley
488726,Double,216.87,100.4,543726,H,A,7,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,140.56,147.59,445060,O,H,5,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,142.57,73.29,451085,O,A,8,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,142.57,172.69,407793,O,H,3,Michael,Brantley,L,CLE,Michael Brantley
488726,Home Run,206.83,56.22,543456,H,A,1,Michael,Brantley,L,CLE,Michael Brantley
488726,Double,73.29,66.27,605477,H,H,9,Michael,Brantley,L,CLE,Michael Brantley
488726,Single,119.48,71.29,489119,H,A,3,Michael,Brantley,L,CLE,Michael Brantley
488726,Double,18.07,111.45,500779,H,A,2,Michael,Brantley,L,CLE,Michael Brantley
488726,Double,206.83,105.42,461872,H,A,3,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,107.43,157.63,433587,O,A,4,Michael,Brantley,L,CLE,Michael Brantley
488726,Single,169.68,117.47,430580,H,H,4,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,140.56,156.63,407819,O,H,7,Michael,Brantley,L,CLE,Michael Brantley
488726,Double,89.36,55.22,275933,H,H,8,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,151.61,172.69,279824,O,H,7,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,144.58,158.63,407853,O,A,6,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,187.75,55.22,433579,O,H,5,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,142.57,153.61,430904,O,A,7,Michael,Brantley,L,CLE,Michael Brantley
488726,Double,151.61,51.2,277417,H,A,1,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,156.63,71.29,595032,O,H,12,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,144.58,162.65,518567,O,H,1,Michael,Brantley,L,CLE,Michael Brantley
488726,Single,114.46,162.65,430613,H,A,9,Michael,Brantley,L,CLE,Michael Brantley
488726,Single,99.4,111.45,519443,H,A,4,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,138.55,155.62,450308,O,H,1,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,104.42,64.26,474029,O,A,9,Michael,Brantley,L,CLE,Michael Brantley
488726,Home Run,222.89,73.29,461833,H,A,6,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,117.47,157.63,425386,O,H,4,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,180.72,110.44,136600,O,A,5,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,140.56,151.61,456051,O,A,1,Michael,Brantley,L,CLE,Michael Brantley
488726,Double,47.19,109.44,453307,H,A,6,Michael,Brantley,L,CLE,Michael Brantley
488726,Error,107.43,167.67,407793,E,A,5,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,148.59,166.67,277417,O,A,5,Michael,Brantley,L,CLE,Michael Brantley
488726,Single,81.33,99.4,501955,H,A,8,Michael,Brantley,L,CLE,Michael Brantley
488726,Single,78.31,105.42,519242,H,H,1,Michael,Brantley,L,CLE,Michael Brantley
488726,Double,102.41,46.18,450306,H,A,5,Michael,Brantley,L,CLE,Michael Brantley
488726,Home Run,221.89,72.29,607309,H,H,12,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,144.58,178.71,448609,O,A,9,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,99.4,168.67,518813,O,A,10,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,142.57,157.63,453222,O,H,5,Michael,Brantley,L,CLE,Michael Brantley
488726,Home Run,229.92,57.23,453344,H,H,2,Michael,Brantley,L,CLE,Michael Brantley
488726,Single,138.55,70.28,434671,H,A,7,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,144.58,167.67,407845,O,A,9,Michael,Brantley,L,CLE,Michael Brantley
488726,Double,215.86,93.37,448306,H,A,1,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,109.44,56.22,456051,O,A,1,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,154.62,171.69,502043,O,H,1,Michael,Brantley,L,CLE,Michael Brantley
488726,Single,118.47,111.45,453222,H,H,1,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,76.31,167.67,456045,O,H,9,Michael,Brantley,L,CLE,Michael Brantley
488726,Error,123.49,95.38,461833,E,A,6,Michael,Brantley,L,CLE,Michael Brantley
488726,Single,179.72,89.36,434378,H,A,5,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,147.59,158.63,279571,O,H,7,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,150.6,160.64,456068,O,A,5,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,160.64,83.33,475479,O,H,3,Michael,Brantley,L,CLE,Michael Brantley
488726,Single,78.31,96.39,456034,H,A,8,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,120.48,97.39,457435,O,H,10,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,71.29,106.43,488846,O,A,8,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,146.59,163.65,500721,O,A,8,Michael,Brantley,L,CLE,Michael Brantley
488726,Single,134.54,151.61,518633,H,H,3,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,118.47,156.63,456501,O,H,3,Michael,Brantley,L,CLE,Michael Brantley
488726,Home Run,212.85,74.3,571871,H,A,7,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,126.51,178.71,434378,O,H,3,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,151.61,137.55,285079,O,A,1,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,151.61,166.67,408241,O,A,3,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,140.56,159.64,543507,O,A,5,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,87.35,156.63,488846,O,A,8,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,136.55,163.65,573204,O,H,6,Michael,Brantley,L,CLE,Michael Brantley
488726,Single,100.4,111.45,570649,H,A,1,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,140.56,159.64,519443,O,A,6,Michael,Brantley,L,CLE,Michael Brantley
488726,Single,119.48,107.43,519443,H,H,1,Michael,Brantley,L,CLE,Michael Brantley
488726,Home Run,174.7,35.14,547888,H,H,7,Michael,Brantley,L,CLE,Michael Brantley
488726,Single,178.71,112.45,468504,H,H,1,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,141.57,158.63,457918,O,H,8,Michael,Brantley,L,CLE,Michael Brantley
488726,Single,97.39,81.33,435044,H,A,6,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,143.57,174.7,434578,O,A,5,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,126.51,181.73,429717,O,A,4,Michael,Brantley,L,CLE,Michael Brantley
488726,Single,121.49,99.4,445926,H,H,3,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,142.57,156.63,570649,O,A,6,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,131.53,187.75,450308,O,A,2,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,102.41,169.68,502042,O,H,4,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,145.58,157.63,433579,O,A,4,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,93.37,140.56,434671,O,A,3,Michael,Brantley,L,CLE,Michael Brantley
488726,Single,169.68,124.5,456501,H,H,1,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,145.58,169.68,502154,O,H,9,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,146.59,160.64,434378,O,H,5,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,63.25,105.42,607374,O,A,5,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,135.54,157.63,453192,O,H,9,Michael,Brantley,L,CLE,Michael Brantley
488726,Single,110.44,106.43,445060,H,H,2,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,122.49,77.31,543456,O,A,4,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,122.49,79.32,464416,O,A,5,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,118.47,60.24,435221,O,A,6,Michael,Brantley,L,CLE,Michael Brantley
488726,Single,167.67,90.36,435221,H,A,1,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,145.58,159.64,453222,O,H,3,Michael,Brantley,L,CLE,Michael Brantley
488726,Single,111.45,97.39,502087,H,A,8,Michael,Brantley,L,CLE,Michael Brantley
488726,Double,147.59,74.3,453286,H,H,4,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,143.57,167.67,493133,O,A,5,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,117.47,68.27,434378,O,A,4,Michael,Brantley,L,CLE,Michael Brantley
488726,Single,85.34,112.45,453222,H,H,6,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,138.55,154.62,573204,O,A,6,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,137.55,156.63,456701,O,A,6,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,115.46,155.62,456034,O,A,6,Michael,Brantley,L,CLE,Michael Brantley
488726,Double,166.67,48.19,543243,H,A,6,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,138.55,153.61,570649,O,H,4,Michael,Brantley,L,CLE,Michael Brantley
488726,Single,121.49,107.43,519443,H,H,6,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,95.38,123.49,502264,O,H,5,Michael,Brantley,L,CLE,Michael Brantley
488726,Single,85.34,103.41,431148,H,A,2,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,106.43,74.3,572888,O,H,4,Michael,Brantley,L,CLE,Michael Brantley
488726,Home Run,155.62,36.14,433579,H,H,5,Michael,Brantley,L,CLE,Michael Brantley
488726,Home Run,218.88,66.27,445926,H,H,5,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,142.57,156.63,453286,O,H,1,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,125.5,156.63,475115,O,H,5,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,103.41,165.66,457915,O,A,7,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,142.57,154.62,431148,O,A,8,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,143.57,157.63,434622,O,A,3,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,143.57,158.63,456034,O,H,7,Michael,Brantley,L,CLE,Michael Brantley
488726,Single,171.69,102.41,502043,H,A,3,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,134.54,172.69,434578,O,A,4,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,146.59,152.61,572140,O,A,2,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,144.58,155.62,429717,O,A,7,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,136.55,155.62,612672,O,H,6,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,148.59,166.67,502009,O,A,1,Michael,Brantley,L,CLE,Michael Brantley
488726,Double,183.73,58.23,430661,H,A,5,Michael,Brantley,L,CLE,Michael Brantley
488726,Double,208.84,111.45,547888,H,H,1,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,157.63,151.61,408061,O,H,6,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,123.49,175.7,519242,O,A,4,Michael,Brantley,L,CLE,Michael Brantley
488726,Home Run,233.94,84.34,519443,H,A,1,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,151.61,168.67,572888,O,H,1,Michael,Brantley,L,CLE,Michael Brantley
488726,Double,96.39,69.28,407793,H,A,3,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,70.28,98.39,448306,O,A,3,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,137.55,157.63,502087,O,H,8,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,102.41,46.18,457915,O,A,8,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,102.41,172.69,547943,O,A,5,Michael,Brantley,L,CLE,Michael Brantley
488726,Single,138.55,68.27,434671,H,A,4,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,108.43,157.63,571800,O,H,6,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,154.62,170.68,430580,O,H,1,Michael,Brantley,L,CLE,Michael Brantley
488726,Single,145.58,105.42,571945,H,H,4,Michael,Brantley,L,CLE,Michael Brantley
488726,Double,149.6,42.17,504379,H,H,5,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,126.51,179.72,543521,O,H,5,Michael,Brantley,L,CLE,Michael Brantley
488726,Home Run,232.93,93.37,595032,H,A,8,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,151.61,155.62,453264,O,A,9,Michael,Brantley,L,CLE,Michael Brantley
488726,Double,100.4,46.18,543278,H,H,7,Michael,Brantley,L,CLE,Michael Brantley
488726,Single,79.32,119.48,500779,H,A,3,Michael,Brantley,L,CLE,Michael Brantley
488726,Single,165.66,109.44,472551,H,H,6,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,125.5,52.21,461833,O,A,1,Michael,Brantley,L,CLE,Michael Brantley
488726,Single,95.38,101.41,475479,H,H,1,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,64.26,116.47,489294,O,A,8,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,145.58,82.33,518633,O,A,6,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,88.35,56.22,592332,O,H,6,Michael,Brantley,L,CLE,Michael Brantley
488726,Single,130.52,116.47,516589,H,H,7,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,151.61,95.38,488846,O,H,7,Michael,Brantley,L,CLE,Michael Brantley
488726,Single,71.29,105.42,606273,H,A,1,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,132.53,105.42,506433,O,H,3,Michael,Brantley,L,CLE,Michael Brantley
488726,Single,168.67,116.47,425386,H,H,3,Michael,Brantley,L,CLE,Michael Brantley
488726,Error,136.55,160.64,424144,E,H,8,Michael,Brantley,L,CLE,Michael Brantley
488726,Single,166.67,111.45,450306,H,H,1,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,72.29,132.53,433579,O,H,3,Michael,Brantley,L,CLE,Michael Brantley
488726,Single,100.4,124.5,500779,H,H,5,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,126.51,75.3,285064,O,A,4,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,124.5,178.71,612672,O,H,4,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,151.61,160.64,502624,O,A,3,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,138.55,156.63,502154,O,A,10,Michael,Brantley,L,CLE,Michael Brantley
488726,Single,184.74,113.45,444520,H,A,7,Michael,Brantley,L,CLE,Michael Brantley
488726,Single,110.44,119.48,150274,H,H,9,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,69.28,106.43,607374,O,A,3,Michael,Brantley,L,CLE,Michael Brantley
488726,Double,161.65,38.15,543521,H,A,3,Michael,Brantley,L,CLE,Michael Brantley
488726,Single,86.35,123.49,519443,H,H,4,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,125.5,189.76,572140,O,A,7,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,112.45,46.18,502043,O,H,6,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,136.55,154.62,346847,O,H,8,Michael,Brantley,L,CLE,Michael Brantley
488726,Single,133.53,101.41,453222,H,H,1,Michael,Brantley,L,CLE,Michael Brantley
488726,Single,168.67,114.46,502087,H,A,11,Michael,Brantley,L,CLE,Michael Brantley
488726,Single,94.38,112.45,430580,H,H,5,Michael,Brantley,L,CLE,Michael Brantley
488726,Single,169.68,107.43,543456,H,H,1,Michael,Brantley,L,CLE,Michael Brantley
488726,Single,170.68,119.48,502043,H,H,3,Michael,Brantley,L,CLE,Michael Brantley
488726,Triple,180.72,58.23,432934,H,H,3,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,153.61,85.34,542266,O,H,7,Michael,Brantley,L,CLE,Michael Brantley
488726,Single,79.32,106.43,150274,H,H,9,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,142.57,171.69,475479,O,H,5,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,191.77,83.33,450306,O,A,3,Michael,Brantley,L,CLE,Michael Brantley
488726,Double,172.69,51.2,542669,H,H,10,Michael,Brantley,L,CLE,Michael Brantley
488726,Single,166.67,126.51,450306,H,H,6,Michael,Brantley,L,CLE,Michael Brantley
488726,Single,87.35,131.53,452657,H,A,4,Michael,Brantley,L,CLE,Michael Brantley
488726,Double,54.22,123.49,547888,H,H,5,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,134.54,158.63,499107,O,H,6,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,75.3,76.31,460059,O,H,2,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,99.4,49.2,461872,O,H,4,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,136.55,164.66,433579,O,H,1,Michael,Brantley,L,CLE,Michael Brantley
488726,Single,175.7,117.47,456051,H,A,6,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,154.62,161.65,489119,O,A,1,Michael,Brantley,L,CLE,Michael Brantley
488726,Single,98.39,75.3,499107,H,A,7,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,110.44,157.63,456501,O,H,6,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,119.48,151.61,519085,O,A,4,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,152.61,167.67,462956,O,A,3,Michael,Brantley,L,CLE,Michael Brantley
488726,Single,162.65,100.4,519003,H,H,7,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,140.56,160.64,502009,O,A,6,Michael,Brantley,L,CLE,Michael Brantley
488726,Single,134.54,95.38,592244,H,A,8,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,180.72,118.47,453286,O,H,6,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,79.32,119.48,516589,O,H,1,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,141.57,161.65,456501,O,H,8,Michael,Brantley,L,CLE,Michael Brantley
488726,Single,138.55,105.42,448306,H,H,6,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,144.58,158.63,612672,O,A,6,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,91.37,90.36,407793,O,H,8,Michael,Brantley,L,CLE,Michael Brantley
488726,Single,182.73,90.36,150274,H,A,9,Michael,Brantley,L,CLE,Michael Brantley
488726,Error,104.42,170.68,488846,E,A,10,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,150.6,167.67,572403,O,A,4,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,110.44,155.62,432934,O,A,1,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,147.59,142.57,424144,O,A,7,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,183.73,112.45,571871,O,H,11,Michael,Brantley,L,CLE,Michael Brantley
488726,Single,113.45,109.44,573204,H,H,7,Michael,Brantley,L,CLE,Michael Brantley
488726,Single,119.48,76.31,465679,H,H,1,Michael,Brantley,L,CLE,Michael Brantley
488726,Home Run,180.72,36.14,435044,H,A,4,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,149.6,166.67,476454,O,A,9,Michael,Brantley,L,CLE,Michael Brantley
488726,Home Run,219.88,91.37,500779,H,A,4,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,79.32,106.43,543488,O,A,7,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,146.59,171.69,518633,O,A,6,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,147.59,170.68,445060,O,A,5,Michael,Brantley,L,CLE,Michael Brantley
488726,Double,74.3,83.33,605477,H,A,9,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,157.63,143.57,502043,O,H,4,Michael,Brantley,L,CLE,Michael Brantley
488726,Out,151.61,168.67,444520,O,H,8,Michael,Brantley,L,CLE,Michael Brantley
408047,Single,145.58,155.62,453198,H,H,6,Justin,Morneau,L,COL,Justin Morneau
408047,Single,173.69,107.43,502239,H,A,3,Justin,Morneau,L,COL,Justin Morneau
408047,Out,150.6,168.67,547943,O,H,3,Justin,Morneau,L,COL,Justin Morneau
408047,Out,114.46,132.53,434671,O,A,2,Justin,Morneau,L,COL,Justin Morneau
408047,Out,150.6,162.65,543331,O,A,6,Justin,Morneau,L,COL,Justin Morneau
408047,Out,143.57,154.62,445197,O,H,8,Justin,Morneau,L,COL,Justin Morneau
408047,Out,86.35,87.35,456776,O,A,8,Justin,Morneau,L,COL,Justin Morneau
408047,Out,130.52,56.22,518567,O,H,5,Justin,Morneau,L,COL,Justin Morneau
408047,Out,51.2,81.33,452718,O,H,2,Justin,Morneau,L,COL,Justin Morneau
408047,Out,130.52,76.31,543883,O,H,8,Justin,Morneau,L,COL,Justin Morneau
408047,Out,152.61,148.59,502239,O,A,8,Justin,Morneau,L,COL,Justin Morneau
408047,Out,140.56,153.61,445590,O,H,1,Justin,Morneau,L,COL,Justin Morneau
408047,Out,75.3,96.39,475243,O,A,6,Justin,Morneau,L,COL,Justin Morneau
408047,Single,144.58,107.43,503449,H,A,4,Justin,Morneau,L,COL,Justin Morneau
408047,Out,125.5,36.14,451596,O,A,2,Justin,Morneau,L,COL,Justin Morneau
408047,Out,139.56,157.63,433589,O,H,4,Justin,Morneau,L,COL,Justin Morneau
408047,Out,99.4,91.37,434641,O,H,6,Justin,Morneau,L,COL,Justin Morneau
408047,Double,180.72,70.28,433584,H,A,1,Justin,Morneau,L,COL,Justin Morneau
408047,Out,80.32,76.31,430912,O,H,5,Justin,Morneau,L,COL,Justin Morneau
408047,Single,164.66,105.42,605228,H,A,4,Justin,Morneau,L,COL,Justin Morneau
408047,Single,112.45,102.41,445590,H,A,6,Justin,Morneau,L,COL,Justin Morneau
408047,Out,134.54,99.4,547943,O,A,4,Justin,Morneau,L,COL,Justin Morneau
408047,Out,127.51,176.71,430904,O,A,7,Justin,Morneau,L,COL,Justin Morneau
408047,Double,62.25,47.19,543643,H,H,1,Justin,Morneau,L,COL,Justin Morneau
408047,Single,126.51,98.39,455092,H,H,1,Justin,Morneau,L,COL,Justin Morneau
408047,Single,143.57,86.35,477229,H,H,7,Justin,Morneau,L,COL,Justin Morneau
408047,Out,139.56,162.65,446372,O,A,2,Justin,Morneau,L,COL,Justin Morneau
408047,Home Run,182.73,32.13,543921,H,H,3,Justin,Morneau,L,COL,Justin Morneau
408047,Single,178.71,96.39,112526,H,H,5,Justin,Morneau,L,COL,Justin Morneau
408047,Out,120.48,149.6,454537,O,H,8,Justin,Morneau,L,COL,Justin Morneau
408047,Single,130.52,146.59,456776,H,H,8,Justin,Morneau,L,COL,Justin Morneau
408047,Double,94.38,64.26,519145,H,H,7,Justin,Morneau,L,COL,Justin Morneau
