"","id","full_name"
"5023292",643444,"Brent McMinn"
"5023293",644737,"Luis Arrizurieta"
"5023310",608380,"Drew Ward"
"5023318",622473,"Willie Medina"
"5023321",625511,"Luis Guzman"
"5023325",643332,"Garrett Gordon"
"5023326",643477,"Travis Ott"
"5023328",643594,"Joseph Webb"
"5023329",644384,"Kevin Flynn"
"5023351",628652,"Zach Staniewicz"
"5023352",628712,"Andrickson Zorrilla"
"5023354",641599,"Randolph Gassaway"
"5023358",643391,"Caleb Kellogg"
"5023359",643465,"Alex Murphy"
"5023361",644402,"Jesus Martinez"
"5023362",644897,"Dariel Delgado"
"5023363",644917,"Pita Rona"
"5023377",620445,"Jose Mujica"
"5023378",620454,"Jose Castillo"
"5023384",624523,"Riley Unroe"
"5023385",628218,"Yael Regalado"
"5023386",641995,"Roel Ramirez"
"5023387",642221,"Kean Wong"
"5023388",643308,"Hyrum Formo"
"5023389",643346,"Jeremy Hadley"
"5023390",643359,"Ryan Henley"
"5023391",643460,"Hector Montes"
"5023392",644385,"Eric Fredrick"
"5023393",644414,"Adam Pendleton"
"5023394",644761,"Sean Smedley"
"5023395",641315,"Trae Arbet"
"5023402",643343,"Cameron Griffin"
"5023423",642130,"Blake Taylor"
"5023432",643211,"Jordan Barnes"
"5023439",607503,"Kevin Cornelius"
"5023444",641741,"Gosuke Katoh"
"5023484",628713,"Christian Perdomo"
"5023485",640441,"Trey Ball"
"5023487",642100,"Gabe Speier"
"5023490",643372,"Bryan Hudson"
"5023502",620441,"Amaurys Minier"
"5023503",621276,"Zach Hayden"
"5023504",621478,"Chad Christensen"
"5023505",621483,"Jason Kanzler"
"5023511",623441,"Jared Wilson"
"5023513",624427,"Stephen Gonsalves"
"5023516",629496,"Chih-Wei Hu"
"5023518",629505,"Leonel Zazueta"
"5023519",640459,"Brian Navarreto"
"5023520",640464,"Kohl Stewart"
"5023521",641891,"Nelson Molina"
"5023522",641964,"Derrick Penilla"
"5023523",642111,"Tyler Stirewalt"
"5023524",643293,"Brandon Easton"
"5023525",644435,"Ryan Tufts"
"5023546",620443,"Luis Torrens"
"5023556",641984,"Alex Polanco"
"5023557",642731,"Thairo Estrada"
"5023558",643259,"Kendall Coleman"
"5023559",644359,"Wilson Agramonte"
"5023589",626928,"Dean Aldridge"
"5023841",641413,"Chuck Buchanan"
"5023864",642058,"Jordan Sechler"
"5024260",644817,"Juan Francisco"
"5024284",642727,"Sergio Alcantara"
"5024288",641478,"Jacob Cordero"
"5024291",641592,"Sean Furney"
"5024294",641745,"Brad Keller"
"5024295",641766,"Kurtis Kostuk"
"5024298",641847,"Dane McFarland"
"5024299",641858,"Matt McPhearson"
"5024301",641917,"Dallas Newton"
"5024306",643571,"Joel Thys"
"5024307",643575,"Tyler Toyfair"
"5024308",642163,"Justin Van Grouw"
"5024309",621477,"Matt Vinson"
"5024310",642197,"Jamie Westbrook"
"5024312",592254,"Jose De Leon"
"5024350",543504,"Chris Matulis"
"5024492",641506,"Adrian De Horta"
"5024606",620439,"Franklin Barreto"
"5024625",641626,"Corey Gorman"
"5024626",641907,"Patrick Murphy"
"5024627",643376,"Dan Jansen"
"5024630",644376,"Thomas Collins III"
"5024631",644394,"Phillip Kish"
"5024632",644395,"Koby Kraemer"
"5024633",644777,"Kamakani Usui"
"5024649",620452,"Jose Pujols"
"5024650",620453,"Deivi Grullon"
"5024651",621000,"Trey Williams"
"5024659",641685,"Jan Hernandez"
"5024660",642045,"Cord Sandberg"
"5024661",642125,"Jake Sweaney"
"5024662",643300,"Nick Ferdinand"
"5024666",643462,"Will Morris"
"5024668",643551,"Matthew Southard"
"5024669",644361,"Lewis Alezones"
"5024970",624419,"Nick Ciuffo"
"5025219",641767,"Neil Kozikowski"
"5026434",644386,"Victor Gomez"
"5026446",644421,"Cesar Romero"
"5026785",645058,"Michael Mercurio"
"5027207",641516,"David Denson"
"5028181",608636,"Devin Burke"
"5028843",641862,"Alexander Melendez"
"5030440",641789,"Daniel Lietz"
"5030448",644441,"Cale Wine"
"5030624",572930,"Colby Holmes"
"5030654",644438,"Mike Volpe"
"5031030",592585,"Spencer Navin"
"5031382",624504,"Hunter Green"
"5032731",641835,"Tim Mayza"
"5033075",627895,"Micah Kellogg"
"5033076",641729,"Joe Jimenez"
"5033804",596058,"Garrett Nuss"
"5034099",645134,"Dimitri Papantonopoulos"
"5034131",641588,"Kevin Franklin"
"5034725",644378,"Luis Crisostomo"
"5035920",640458,"Oscar Mercado"
"5036781",641851,"Kyle McGowin"
"5037230",645160,"David Reid-Foley"
"5038167",641680,"Jonah Heim"
"5038404",641632,"Conner Greene"
"5038408",643307,"Andrew Florides"
"5039699",644401,"Rubiel Martinez"
"5040359",642618,"Yoel De Jesus"
"5040583",642638,"David Jones"
"5040639",642493,"Frank Encarnacion"
"5040815",644396,"Luis Ledo"
"5040997",642107,"Ian Stiffler"
"5040998",642161,"Tyler Vail"
"5041002",644412,"Andrew Parker"
"5041113",644759,"Dylan Hawkins"
"5041181",641645,"Luis Guillorme"
"5041762",593149,"Clayton Crum"
"5042100",573187,"Cody Stubbs"
"5042125",645177,"Brent Bonvillain"
"5042246",643275,"Johnny Davis"
"5042316",624414,"Christian Arroyo"
"5042329",624507,"Ryder Jones"
"5042334",641863,"Rene Melendez"
"5042355",592769,"Donald Snelten"
"5042357",595316,"Jacob McCasland"
"5042809",641446,"Adrian Castano"
"5043666",642632,"Joel Cabrera"
"5044384",592280,"Ryan Eades"
"5046177",607682,"Travis Pitcher"
"5046650",644424,"Yoel Sanchez"
"5047245",641640,"Alec Grosser"
"5047246",641823,"Dylan Manwaring"
"5047247",642043,"Carlos Salazar"
"5047579",642083,"Aaron Slegers"
"5047643",642094,"Tyler Smith"
"5047816",641553,"Adam Engel"
"5048082",621210,"Zak Hermans"
"5048087",642836,"Charcer Burks"
"5048092",643375,"Tyler Ihrig"
"5048094",645218,"Josh Davis"
"5048234",641521,"Edwin Diaz"
"5048249",645237,"Hunter Adkins"
"5049378",642490,"Cornelio Valerio"
"5049664",641739,"Rob Kaminsky"
"5049668",643314,"Nicholas Frey"
"5049862",641415,"Nick Buckner"
"5049887",624517,"Billy Roth"
"5049904",643245,"Ethan Carnes"
"5050074",641322,"Jordon Austin"
"5050075",641515,"Jon Denney"
"5050077",641892,"Joseph Monge"
"5050459",644762,"Lydell Moseby"
"5050759",622260,"Elliot Morris"
"5051026",643353,"Greg Harris"
"5051049",620440,"Jairo Beras"
"5051059",641535,"Chris Dula"
"5051157",641887,"Evan Mitchell"
"5051179",641561,"Johneshwy Fargas"
"5051373",642281,"Eudy Ramos"
"5052552",635903,"Chris Rowley"
"5052678",643588,"Tyler Viza"
"5053099",641918,"Austin Nicely"
"5053335",643356,"Danny Hayes"
"5054113",643470,"Daryl Norris"
"5054649",644408,"Luis Montero"
"5055054",644398,"Ender Machuca"
"5055055",644442,"Luis Yovera"
"5055401",642572,"Yei Almonte"
"5055575",638119,"Pedro Silverio"
"5055682",644388,"Jesus Gonzalez"
"5056118",643439,"Chase McDonald"
"5056747",645448,"Luis Veras"
"5058017",592288,"Kent Emanuel"
"5058253",621089,"Jose Mesa"
"5059268",595950,"Billy Flamion"
"5059396",641773,"Luke Lanphere"
"5059657",641471,"Malik Collymore"
"5059660",641562,"Steven Farinaro"
"5059831",641404,"Brandon Brosher"
"5059889",645417,"Edgar Gomez"
"5061243",644382,"Leonardo De La Cruz"
"5061858",645439,"Chris Sweeney"
"5062312",645438,"Trevor Stevens"
"5062570",608323,"Sean Brady"
"5062801",642604,"Leybi Martinez"
"5063014",573073,"Dane Opel"
"5063739",643527,"Ryan Scott"
"5063981",645440,"Brad Guenther"
"5064043",645306,"Luis Sanchez"
"5065626",642087,"Evan Smith"
"5065737",642149,"K.J. Trader"
"5068139",644397,"Jose Lopez"
"5069483",641932,"Rafael Oliveras"
"5070698",643198,"Jonah Arenado"
"5070763",641629,"Trevor Graham"
"5071066",645463,"Galvi Moscat"
"5071753",641534,"Jake Drehoff"
"5071779",642209,"Jalen Williams"
"5073000",645460,"Jonathan Van Eaton"
"5073352",641485,"Cortland Cox"
"5073363",645565,"Francisco Rodriguez"
"5073410",643277,"Ryan Deeter"
"5073417",645461,"Steven Halcomb"
"5073544",592848,"Zack Weiss"
"5073725",644437,"Jose Vital"
"5074663",642716,"Raul Wallace"
"5074868",642624,"Gabriel Rosario"
"5074907",644405,"Carlos Mejia"
"5075461",592594,"Trey Nielsen"
"5076706",643611,"Matt Young"
"5076783",643545,"Jarred Smith"
"5078128",642640,"Johan Juan"
"5078136",642339,"Luis Mendez"
"5079675",641580,"Lachlan Fontaine"
"5079676",592417,"Daniel Howell"
"5080645",641957,"Jamie Patterson"
"5081256",642355,"Rudy Guzman"
"5082861",615701,"Travis Seabrooke"
"5083724",642013,"John Riley"
"5083852",643586,"MJ Villegas"
"5087827",641364,"Venn Biter"
"5087838",641749,"Denton Keys"
"5089188",641574,"Jon Fitzsimmons"
"5089293",641298,"Tyler Alamo"
"5089331",595219,"David Garner"
"5090027",645612,"Robert Garcia"
"5092369",641736,"Wesley Jones"
"5092458",621379,"Trevor Seidenberger"
"5093017",644373,"Roosevert Chal"
"5093451",644411,"Oliver Ortiz"
"5094504",641606,"Devonte German"
"5095047",640452,"Clinton Hollon"
"5096143",644363,"Davide Anselmi"
"5096434",641397,"Drew Bridges"
"5096499",642243,"Nelson Zulueta"
"5096899",643591,"Seth Wagner"
"5096918",641482,"Nestor Cortes"
"5099442",640857,"Osiris Ramirez"
"5099554",642345,"Jerry Seitz"
"5099863",644413,"Francys Peguero"
"5100860",642133,"Rowdy Tellez"
"5101183",641392,"Jake Bray"
"5101563",519038,"Grant Monroe"
"5102182",641297,"Iolana Akau"
"5103293",645805,"Joseph Astacio"
"5105417",643253,"Ryan Chapman"
"5107266",595990,"Max Homick"
"5108032",641686,"Rayan Hernandez"
"5108150",642233,"Eric Yardley"
"5108833",644362,"Yoan Andujar"
"5109679",642712,"Yancarlos Baez"
"5109939",643206,"Daniel Ayers"
"5110017",641583,"Dustin Fowler"
"5110087",641802,"Nick Longhi"
"5110093",643289,"Mauricio Dubon"
"5111051",644423,"Starlyng Sanchez"
"5111068",642728,"Offerman Collado"
"5111237",642593,"Angel Bautista"
"5111571",644360,"Eddy Alcantara"
"5112495",642734,"Ariel Montesino"
"5113254",592233,"Stefan Crichton"
"5114232",641461,"Trevor Clifton"
"5114402",643373,"Garrett Hughes"
"5114765",641394,"Jacob Brentz"
"5115165",641618,"Pat Goetze"
"5117219",643481,"Tyger Pederson"
"5117235",645917,"Marty Herum"
"5120776",572160,"Brady Steiger"
"5121564",641402,"Dylan Brooks"
"5121577",643539,"William Simpson"
"5121654",645963,"Brody Greer"
"5121867",645962,"Tyler Sparger"
"5122813",644430,"Yohan Tavarez"
"5124683",646081,"Rodrigo Benoit"
"5125068",644357,"Yhoan Acosta"
"5127323",636072,"Carlton Daal"
"5127348",644433,"Chadwick Tromp"
"5128081",646078,"Roberto Paulino"
"5130088",640446,"Dustin Driver"
"5130654",640017,"Jose Disla"
"5131190",627218,"Emerson Martinez"
"5131628",642635,"Jeris Casanova"
"5134934",644407,"Johan Mieses"
"5135140",646098,"Antony Brito"
"5138041",642006,"Brad Renner"
"5141200",646146,"Ivan Gonzalez"
"5141443",645298,"Crusito Mieses"
"5142032",646142,"Mike Jeffreys"
"5142346",646143,"Nik Nowottnick"
"5145985",572967,"Dan Kemp"
"5146475",572681,"Nickolas Ammirati"
"5147083",646237,"Byron Guerra"
"5148127",572199,"Ivory Thomas"
"5149158",646239,"Stefen Henderson"
"5149294",592798,"Brett Thomas"
"5153278",646259,"Nicanor Alvarado"
"5156106",611613,"Carlos Misell"
"5156584",646301,"Jefferson Mejia"
"5159882",642709,"Carlos Aquino"
"5160000",622180,"Jose Morel"
"5162270",644368,"Jesus Brea"
"5162703",644417,"Joshual Ramirez"
"5162715",644436,"Luis Vilorio"
"5163631",646357,"Jordan Elliott"
"5165114",642681,"Erasmo Pinales"
"5167655",644389,"Denis Granja"
"5176844",646481,"Alex Sanchez"
"5177398",624420,"Ian Clarkin"
"5177785",592155,"Cameron Booser"
"5179035",644418,"Walter Rasquin"
"5202603",628238,"Shaun Wright"
"5202639",628239,"Adrian Berka"
"5209168",628248,"Daniel Glynn"
"5209176",519269,"Damian Seguen"
"5209190",628245,"Tim Day"
"5210120",628247,"Ian MacDougall"
"5219692",628501,"Gary Owens"
"5219693",628502,"Luke Abels"
"5222249",626933,"Ben Shorto"
"5222935",123584,"Ugueth Urbina"
"5222956",499695,"Aharon Eggleston"
"5240502",529736,"Freddy Flores"
"5240514",649125,"Komei Fujisawa"
"5240515",649126,"Yasuhiro Tanaka"
"5240516",649127,"Toshihiro Iwao"
"5240532",599707,"Caleb Albrecht"
"5240540",649123,"Sam Thornton"
"5240541",649124,"Michael Morgan"
"5240542",649134,"Gavin Guarrera"
"5241461",649117,"Kyle Brueggemann"
"5241462",649132,"Elliott Smith"
"5241484",649121,"Craig Goodman"
"5241485",649133,"Jacob Raffaele"
"5241486",649229,"Ryan Torrey"
"5241508",644415,"James Philibossian"
"5241509",649141,"Keiran McCluskey"
"5241510",649142,"Dean Frew"
"5241511",649143,"Lachlan Wells"
"5241530",649135,"Jake Bowey"
"5241531",649136,"Alex Stuart"
"5241532",649137,"Ben Hammer"
"5241533",649138,"Robert Ireton"
"5241534",649139,"Jason Warburton"
"5241535",649140,"Chris Wilson"
"5241880",608342,"Nao Higashihama"
"5241881",649315,"Daichi Hoshino"
"5241882",649316,"Yuya Iida"
"5241897",446125,"John Brownell"
"5241952",617222,"Yuki Egarashi"
"5241953",617223,"Ryuji Ichioka"
"5241956",649317,"Jesus Del Rosario"
"5241986",649310,"Luis Collazo"
"5243709",649227,"David Harden"
"5243710",649228,"Jorge Martinez"
"5244452",649378,"Pilljoon Jang"
"5245629",648717,"Alexander Guerrero"
"5251806",457492,"Juan De Leon"
"5258372",470973,"Mitch Evans"
"5265109",648097,"Marcos Rivas"
"5265229",649443,"Misael Siverio"
"5269954",649557,"Aledmys Diaz"
"5273185",649604,"Collins Bryce"
"5276069",649620,"Mizuki Tsuchida"
"5289028",649719,"Jeff Lyons"
"5289050",649128,"Makoto Aiuchi"
"5289072",649718,"Connar O'Gorman"
"5293924",649800,"Yoshitaka Hashimoto"
"5308633",653000,"Jesus Beltran"
"5308634",653001,"Samar Leyva"
"5308661",652669,"Angel Erro"
"5308662",652670,"Francisco Cambuston"
"5308663",653249,"Claudio Marquez"
"5308695",652667,"Fernando Sanchez"
"5308696",652668,"Francisco Estolano"
"5308697",652998,"Rafael Olivares"
"5308744",653293,"Rodolfo Marquez"
"5308770",592093,"Ruddy Acosta"
"5308782",653414,"Luis Medina"
"5308793",653415,"Carlos Sarabia"
"5308897",653203,"Ruben Molina"
"5308898",653204,"Jorge Mungary"
"5308942",653245,"Kristian Delgado"
"5308943",653246,"Julian Almeida"
"5308944",653247,"Hector Garcia"
"5308970",653497,"Alexis Molinares"
"5308971",653856,"Brandon Huez"
"5308972",653857,"Jorge Rivera"
"5309029",653252,"Sasagi Sanchez"
"5309097",653248,"Amilcar Gomez"
"5309104",653540,"Francisco Moreno"
"5309135",653498,"Emmanuel Rocha"
"5309136",653499,"Luis Enrique Rodriguez"
"5309417",648737,"Dalier Hinojosa"
"5311207",653250,"Javier Ferreiro"
"5311463",654034,"Wilfredo Ramirez"
"5312528",654118,"Erick Meza"
"5315625",654162,"Ignacio Marrujo"
"5320912",654696,"Salvador Garcia"
"5323764",654827,"Manuel Mancilla"
"5327758",653202,"Magdiel Valenzuela"
"5332932",654957,"Francisco Maturin"
"5333782",654959,"Andres Ayon"
"5340923",655212,"Manual Orduno"
"5341150",655127,"Sergio Sierra"
"5344069",652999,"Jesus Fabela"
"5366361",655888,"Oliver Dominguez"
"5366495",655889,"Manuel Rodriguez"
"5374903",656172,"Arel Campoy"
"5391337",657896,"Yosshel Hurtado"
"5394636",658074,"Jesus Bustamante"
"5395184",658072,"Jaime Ojeda"
"5399923",658140,"Wilmer Rios"
"5453570",650958,"Michael De Leon"
"5498081",646057,"Miguel Alfredo Gonzalez"
"5502699",650490,"Yandy Diaz"
"5502715",640455,"Sean Manaea"
"5502804",439475,"Matt Lachappa"
"5502832",623350,"Terrance Owens"
"5546750",592644,"Adam Plutko"
"5556529",655884,"Nick O'Loughlin"
"5562057",657580,"Nate Fury"
"5562088",592450,"Aaron Judge"
"5564236",656130,"Yasmanys Fernandez"
"5565181",605400,"Aaron Nola"
"5568443",595240,"Raymond Hanson"
"5571708",446595,"Frank Viola"
"5571948",605232,"Brandon Finnegan"
"5572622",595145,"James Buckelew"
"5574122",658063,"Jonathan Wandling"
"5574215",572673,"Kevin Alexander"
"5575859",592773,"Ryne Stanek"
"5576476",621399,"Brady Feigl"
"5576487",649418,"Race Parmenter"
"5576553",595160,"Matthew Chavez"
"5576562",641866,"Steven Messner"
"5576707",641529,"Drew Dosch"
"5577120",571538,"Danny Canela"
"5577134",642005,"Will Remillard"
"5589355",650358,"Pete Perez"
"5603062",648497,"Jake Roberts"
"5618069",595283,"Dexter Kjerstad"
"5631727",621213,"Justin Brantley"
"5638232",606988,"Grayson Greiner"
"5638348",657589,"Sal Giardina"
"5638362",643555,"Trevor Sprowl"
"5638564",595878,"Brett Austin"
"5638848",656941,"Kyle Schwarber"
"5639573",656285,"Matt Campbell"
"5641809",607733,"Drew Stankiewicz"
"5641826",657428,"Matt Hockenberry"
"5641827",657603,"Scott Harris"
"5642256",658327,"Jonathan Johnson"
"5642844",656305,"Matt Chapman"
"5642853",607080,"Joel Seddon"
"5644196",657197,"Ben Brewster"
"5645665",595897,"Nick Burdi"
"5645722",655719,"Nick Schulz"
"5645796",657680,"Brendan McCurry"
"5646434",605302,"Jason Jester"
"5648919",605338,"Jacob Lindgren"
"5649534",656210,"Brandon Barker"
"5649911",657659,"Ryan Leonards"
"5650025",621228,"Aaron Baker"
"5650307",658190,"Dayne Parker"
"5652295",592622,"Mark Payton"
"5652482",622054,"Scott Williams"
"5652582",644427,"Sven Schuller"
"5653138",658660,"Robert Ramer"
"5653694",643279,"Dustin DeMuth"
"5653991",651944,"Mike Hepple"
"5653992",657230,"Michael Katz"
"5653995",596048,"Tyler Moore"
"5653999",656864,"Josh Prevost"
"5654002",642059,"Kelly Secrest"
"5654003",657775,"Tucker Tharp"
"5654010",623364,"Brad Wieck"
"5654016",657521,"Devyn Bolasky"
"5654029",657239,"Ty McFarland"
"5654036",657760,"Collin Slaybaugh"
"5654040",657778,"Bo Thompson"
"5654041",642226,"Matt Wotherspoon"
"5654075",592331,"Jay Gause"
"5654076",592424,"Mott Hyde"
"5654081",605204,"J.D. Davis"
"5654083",607223,"A.J. Reed"
"5654091",657027,"Nick Tanielu"
"5654092",657525,"Ryan Bottger"
"5654093",657608,"Alex Hernandez"
"5654094",657683,"Brandon McNitt"
"5654095",657739,"Jamie Ritchie"
"5654106",594836,"Jay Gonzalez"
"5654112",649420,"Cameron Kneeland"
"5654127",592859,"Steve Wilkerson"
"5654143",656459,"Casey Gillaspie"
"5654147",657429,"Mac James"
"5654150",657432,"Daniel Miles"
"5654152",592631,"Ryan Pennell"
"5654153",657436,"Chris Pike"
"5654154",622103,"Gerardo Reyes"
"5654156",656980,"Alec Sole"
"5654157",656129,"Chris Talley"
"5654160",642185,"Bradley Wallace"
"5654175",605119,"Brian Anderson"
"5654176",605203,"Mason Davis"
"5654188",643305,"Eric Fisher"
"5654192",656127,"Kevin Grove"
"5654221",657202,"Jordan Carter"
"5654226",656420,"J.P. Feyereisen"
"5654227",656424,"Austin Fisher"
"5654228",643319,"Justin Garcia"
"5654238",657240,"Julian Merryweather"
"5654239",596089,"Drake Roberts"
"5654243",656991,"David Speer"
"5654248",656191,"Carl Anderson"
"5654251",643261,"Austin Coley"
"5654253",643285,"Eric Dorsch"
"5654254",657566,"Montana DuRapau"
"5654255",621169,"Tyler Eppler"
"5654256",650814,"Julio Eusebio"
"5654257",592304,"Tyler Filliben"
"5654260",656494,"Taylor Gushue"
"5654261",657666,"Erik Lunde"
"5654262",656725,"Alex McRae"
"5654268",657695,"Nick Neumann"
"5654275",657019,"Michael Suchy"
"5654281",654785,"Jeff Barkley"
"5654295",657247,"Brian O'Keefe"
"5654299",657729,"Collin Radack"
"5654303",656978,"Andrew Sohn"
"5654305",657269,"Nick Thompson"
"5654317",656555,"Rhys Hoskins"
"5654319",656711,"Sean McHugh"
"5654331",592856,"David Whitehead"
"5654405",607178,"Drew Weeks"
"5654406",607220,"Richard Prigatano"
"5654415",656268,"Sam Bumpers"
"5654416",656740,"Josh Michalec"
"5654417",657043,"Dylan Thompson"
"5654418",657615,"Shane Hoelscher"
"5654419",657711,"Jordan Parris"
"5654420",657786,"Jerry Vasto"
"5654421",658069,"Josh Fuentes"
"5654452",592271,"Thomas Dorminy"
"5654476",656335,"Aaron Cressley"
"5654477",656564,"Chris Huffman"
"5654478",656665,"Seth Lucio"
"5654480",592296,"John Fasola"
"5654491",624431,"Jose Trevino"
"5654492",635884,"Nick Dignacco"
"5654493",641337,"Andrew Barnett"
"5654494",641452,"Cody Chartrand"
"5654496",641706,"Jason Hoppe"
"5654501",656994,"Seth Spivey"
"5654502",657024,"Erik Swanson"
"5654503",657035,"Luke Tendler"
"5654504",657443,"Doug Votoloto"
"5654505",657710,"Adam Parks"
"5654509",647188,"Andrew Case"
"5654516",605231,"Roemon Fields"
"5654528",622450,"Starlyn Suriel"
"5654560",595121,"Nick Baker"
"5654561",606928,"Tyler Baker"
"5654564",656303,"Mike Cetta"
"5654565",658061,"Galli Cribbs"
"5654566",657205,"Zac Curtis"
"5654572",572879,"Justin Gonzalez"
"5654573",621463,"Grant Heyman"
"5654574",656596,"Brent Jones"
"5654581",656903,"Nate Robertson"
"5654582",657743,"Bennie Robinson"
"5654584",657751,"Dan Savas"
"5654585",642053,"Scott Schultz"
"5654587",656186,"Dan Altavilla"
"5654601",656612,"Kody Kerski"
"5654602",607632,"Chris Mariscal"
"5654603",641827,"Adam Martin"
"5654606",657697,"Vinny Nittoli"
"5654610",657721,"Sheehan Planas-Arteaga"
"5654611",657761,"Taylor Smart"
"5654647",605469,"James Shepherd"
"5654664",657515,"Jordan Betts"
"5654911",657558,"Dominic DeMasi"
"5654942",641538,"Frank Duncan"
"5654949",657229,"Eric Karch"
"5654964",656965,"Chase Simpson"
"5655146",658130,"Shane McCain"
"5656060",657592,"Tad Gold"
"5656061",657689,"Jamill Moquete"
"5656062",657707,"Riley Palmer"
"5656122",656681,"Danny Mars"
"5656155",657044,"Ryan Thompson"
"5656156",621164,"Derick Velazquez"
"5656157",657801,"Vince Wheeland"
"5656335",641434,"Derek Campbell"
"5656337",657560,"Joey Denato"
"5656345",607027,"Emmanuel Marrero"
"5656349",592615,"Preston Packrall"
"5656352",642001,"Calvin Rayburn"
"5656358",657438,"Matt Shortall"
"5656359",657764,"Bryan Sova"
"5656492",656915,"Yale Rosen"
"5656493",607208,"Trea Turner"
"5656501",657585,"Reed Garrett"
"5656504",605292,"Darrell Hunter"
"5656551",657584,"Kevin Garcia"
"5656634",624426,"Austin Cousino"
"5656832",658062,"Travis Hissong"
"5656939",657611,"Cameron Hill"
"5656949",607659,"Taylor Murphy"
"5656950",656829,"Steven Patterson"
"5656995",657423,"Danny Diekroeger"
"5656998",596295,"Austin Gomber"
"5657007",594965,"Daniel Poncedeleon"
"5657009",657730,"Chase Raffield"
"5657012",621204,"Cody Schumacher"
"5657094",656582,"Connor Joe"
"5657095",656632,"Kevin Krause"
"5657096",656669,"Jordan Luplow"
"5657101",657495,"David Andriese"
"5657444",605548,"Bradley Zimmer"
"5657510",607532,"Erik Forgione"
"5657548",606939,"Aaron Brown"
"5657582",607752,"Sam Travis"
"5657783",605368,"Mason McCullough"
"5657822",656851,"Austin Pettibone"
"5657956",657435,"Matthew Page"
"5657984",656185,"Greg Allen"
"5657990",657213,"Luke Eubank"
"5658284",657771,"Sam Street"
"5658347",595222,"Michael Gerber"
"5658351",605364,"Garrett Mattlage"
"5658352",605413,"Joseph Pankake"
"5658364",642844,"Ross Kivett"
"5658371",656527,"Gabe Hemmer"
"5658372",657214,"Jack Fischer"
"5658373",657577,"Tyler Ford"
"5658374",657668,"Will Maddox"
"5658375",657720,"Brett Pirtle"
"5658498",657569,"Joseph Epperson"
"5658590",623391,"Christopher Carlson"
"5658609",643436,"Ryan McBroom"
"5658610",657431,"Ryan Metzler"
"5658612",596101,"Justin Shafer"
"5658647",624418,"Ryan Castellani"
"5658648",656334,"Dylan Craig"
"5658664",642030,"Andrew Rohrbach"
"5658666",657752,"Logan Sawyer"
"5658676",657112,"Grahamm Wiest"
"5658859",641566,"Steven Farnworth"
"5658860",641675,"Brad Haynal"
"5658867",657238,"Christian MacDonald"
"5658996",657545,"Jace Conrad"
"5659059",657758,"Brandon Show"
"5659211",643602,"Charles White"
"5659213",657781,"Alex Tomasovich"
"5659399",592857,"Karsten Whitson"
"5659424",656222,"Jalen Beeks"
"5659683",657528,"Tyler Bray"
"5659789",607207,"Austin Davidson"
"5659803",657124,"Clay Williamson"
"5659805",657636,"Alec Keller"
"5659806",657654,"Brian Langlois"
"5659807",657738,"Chris Riopedre"
"5659987",607006,"Logan Jernigan"
"5659989",607692,"Travis Radke"
"5660004",643240,"Ryan Butler"
"5660007",656241,"Colby Blueburg"
"5660429",656818,"Connor Overton"
"5660463",607226,"Justin Kamplain"
"5660648",658299,"Jared Deacon"
"5660859",656249,"Bobby Boyd"
"5660974",641596,"Jeff Gardner"
"5661045",605489,"Scott Squier"
"5661055",641814,"Michael Mader"
"5661059",643543,"Jacob Smigelski"
"5661753",656696,"Kevin McAvoy"
"5661754",657017,"Cole Sturgeon"
"5662116",657253,"Chris Rabago"
"5662421",656245,"Matthew Borens"
"5662931",630263,"James Bourque"
"5662932",641324,"Connor Bach"
"5662934",641730,"Samuel Johns"
"5662941",656677,"Domenick Mancini"
"5663089",607225,"Jordan Foley"
"5663092",642840,"Joe Harvey"
"5663112",656992,"Connor Spencer"
"5663624",657579,"William Fulmer"
"5663712",656926,"Chris Sadberry"
"5663714",657547,"Ryan Cranmer"
"5663760",607644,"John Means"
"5663776",656852,"Austin Pfeiffer"
"5663884",595196,"Mike Fagan"
"5663886",605254,"Daniel Gossett"
"5663896",641876,"Corey Miller"
"5663971",605513,"Spencer Turnbull"
"5664300",657266,"Cisco Tellez"
"5664506",607222,"Tanner Chleborad"
"5664507",595921,"Patrick Connaughton"
"5664518",605276,"David Hess"
"5664524",656801,"Nigel Nootbaar"
"5664535",642182,"Josh Walker"
"5664747",658298,"Christian Lichtenthaler"
"5664831",592505,"Sam Lindquist"
"5665030",658196,"Cale Elam"
"5665034",657604,"Josh Heddinger"
"5665041",607609,"A.J. Ladwig"
"5665052",657763,"Gage Smith"
"5665053",657777,"Michael Thomas"
"5665057",657081,"Paul Voelker"
"5665325",658479,"Brandon Coluccio"
"5665338",607217,"Chris Oliver"
"5665355",656571,"Matt Imhof"
"5665385",657261,"Darren Seferina"
"5665416",642232,"Ryan Yarbrough"
"5665599",657145,"Mark Zagunis"
"5665991",657733,"Roberto Ramos"
"5666068",656676,"Chase Mallard"
"5666178",605267,"Ryan Harris"
"5666192",642004,"Reed Reilly"
"5666249",621211,"Chase McDowell"
"5666265",657117,"Austen Williams"
"5666268",657502,"Kyle Bacak"
"5666351",656547,"Jonathan Holder"
"5666381",592362,"Matthew Grimes"
"5666494",656506,"Chase Harris"
"5666559",596131,"Nelson Ward"
"5666623",595890,"Auston Bousfield"
"5666921",642164,"Drew Van Orden"
"5666969",592411,"Ben Holmes"
"5667116",657232,"Max Kuhn"
"5667188",595896,"Hawtin Buchanan"
